代號,名稱,外資及陸資(不含外資自營商)-買進股數,外資及陸資(不含外資自營商)-賣出股數,外資及陸資(不含外資自營商)-買賣超股數,外資自營商-買進股數,外資自營商-賣出股數,外資自營商-買賣超股數,外資及陸資-買進股數,外資及陸資-賣出股數,外資及陸資-買賣超股數,投信-買進股數,投信-賣出股數,投信-買賣超股數,自營商(自行買賣)-買進股數,自營商(自行買賣)-賣出股數,自營商(自行買賣)-買賣超股數,自營商(避險)-買進股數,自營商(避險)-賣出股數,自營商(避險)-買賣超股數,自營商-買進股數,自營商-賣出股數,自營商-買賣超股數,三大法人買賣超股數合計
"6143","振曜","50,000","23,000","27,000","0","0","0","50,000","23,000","27,000","0","0","0","0","0","0","0","0","0","0","0","0","27,000"
"6146","耕興","51,000","11,000","40,000","0","0","0","51,000","11,000","40,000","0","0","0","0","0","0","0","0","0","0","0","0","40,000"
"6147","頎邦","761,000","565,000","196,000","0","0","0","761,000","565,000","196,000","0","413,000","-413,000","3,000","133,000","-130,000","113,000","26,000","87,000","116,000","159,000","-43,000","-260,000"
"6148","驊宏資","0","8,000","-8,000","0","0","0","0","8,000","-8,000","0","0","0","0","0","0","0","0","0","0","0","0","-8,000"
"6150","撼訊","60,000","30,000","30,000","0","0","0","60,000","30,000","30,000","0","0","0","2,000","1,000","1,000","0","0","0","2,000","1,000","1,000","31,000"
"6151","晉倫","5,000","0","5,000","0","0","0","5,000","0","5,000","0","0","0","0","0","0","0","0","0","0","0","0","5,000"
"6156","松上","0","6,000","-6,000","0","0","0","0","6,000","-6,000","0","0","0","0","0","0","0","0","0","0","0","0","-6,000"
"6158","禾昌","0","1,000","-1,000","0","0","0","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","0","0","-1,000"
"6160","欣技","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000","-3,000","0","0","0","0","3,000","-3,000","-3,000"
"6161","捷波","32,000","72,000","-40,000","0","0","0","32,000","72,000","-40,000","0","0","0","0","0","0","0","0","0","0","0","0","-40,000"
"6163","華電網","3,000","0","3,000","0","0","0","3,000","0","3,000","0","0","0","0","0","0","0","0","0","0","0","0","3,000"
"6167","久正","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","-2,000","0","0","0","0","2,000","-2,000","-2,000"
"6169","昱泉","2,000","0","2,000","0","0","0","2,000","0","2,000","0","0","0","0","0","0","0","0","0","0","0","0","2,000"
"6170","統振","8,000","2,000","6,000","0","0","0","8,000","2,000","6,000","0","0","0","3,000","0","3,000","0","0","0","3,000","0","3,000","9,000"
"6171","亞銳士","0","12,000","-12,000","0","0","0","0","12,000","-12,000","0","0","0","11,000","11,000","0","0","0","0","11,000","11,000","0","-12,000"
"6173","信昌電","23,000","439,000","-416,000","0","0","0","23,000","439,000","-416,000","110,000","0","110,000","95,024","8,000","87,024","43,000","977,000","-934,000","138,024","985,000","-846,976","-1,152,976"
"6175","立敦","101,000","867,000","-766,000","0","0","0","101,000","867,000","-766,000","0","0","0","20,000","0","20,000","2,000","107,000","-105,000","22,000","107,000","-85,000","-851,000"
"6179","亞通","0","0","0","0","0","0","0","0","0","0","0","0","4,000","4,000","0","0","0","0","4,000","4,000","0","0"
"6180","橘子","493,000","243,000","250,000","0","0","0","493,000","243,000","250,000","0","0","0","50,000","3,000","47,000","0","0","0","50,000","3,000","47,000","297,000"
"6182","合晶","631,000","1,362,000","-731,000","0","0","0","631,000","1,362,000","-731,000","44,000","0","44,000","63,000","110,000","-47,000","1,828,000","378,000","1,450,000","1,891,000","488,000","1,403,000","716,000"
"6186","新潤","754,000","0","754,000","0","0","0","754,000","0","754,000","0","0","0","0","285,000","-285,000","0","0","0","0","285,000","-285,000","469,000"
"6187","萬潤","30,000","3,000","27,000","0","0","0","30,000","3,000","27,000","0","0","0","0","0","0","4,000","0","4,000","4,000","0","4,000","31,000"
"6188","廣明","51,000","7,000","44,000","0","0","0","51,000","7,000","44,000","0","0","0","0","0","0","0","4,000","-4,000","0","4,000","-4,000","40,000"
"6190","萬泰科","3,000","9,000","-6,000","0","0","0","3,000","9,000","-6,000","0","0","0","0","0","0","0","0","0","0","0","0","-6,000"
"6195","詩肯","0","1,000","-1,000","0","0","0","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","0","0","-1,000"
"006201","元大富櫃50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25,000","-25,000","0","25,000","-25,000","-25,000"
"6203","海韻電","1,000","6,000","-5,000","0","0","0","1,000","6,000","-5,000","0","0","0","3,000","10,000","-7,000","1,000","0","1,000","4,000","10,000","-6,000","-11,000"
"6207","雷科","6,000","13,000","-7,000","0","0","0","6,000","13,000","-7,000","0","0","0","0","0","0","0","0","0","0","0","0","-7,000"
"6208","日揚","17,000","8,000","9,000","0","0","0","17,000","8,000","9,000","0","0","0","0","0","0","0","0","0","0","0","0","9,000"
"6210","慶生","0","1,000","-1,000","0","0","0","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","0","0","-1,000"
"6217","中探針","0","1,000","-1,000","0","0","0","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","0","0","-1,000"
"6220","岳豐","38,000","33,000","5,000","0","0","0","38,000","33,000","5,000","0","0","0","0","3,000","-3,000","24,000","16,000","8,000","24,000","19,000","5,000","10,000"
"6222","上揚","0","0","0","0","0","0","0","0","0","0","0","0","2,000","3,000","-1,000","0","0","0","2,000","3,000","-1,000","-1,000"
"6223","旺矽","20,000","26,000","-6,000","0","0","0","20,000","26,000","-6,000","0","0","0","0","0","0","0","0","0","0","0","0","-6,000"
"6227","茂綸","0","0","0","0","0","0","0","0","0","0","0","0","0","16,000","-16,000","0","0","0","0","16,000","-16,000","-16,000"
"6229","研通","1,000","0","1,000","0","0","0","1,000","0","1,000","0","0","0","1,000","1,000","0","0","0","0","1,000","1,000","0","1,000"
"6231","系微","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","-1,000","0","0","0","0","1,000","-1,000","-1,000"
"6233","旺玖","3,000","0","3,000","0","0","0","3,000","0","3,000","0","0","0","3,000","3,000","0","0","0","0","3,000","3,000","0","3,000"
"6234","高僑","0","0","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0","0","0","3,000","3,000","0","0"
"6237","驊訊","35,000","24,000","11,000","0","0","0","35,000","24,000","11,000","0","0","0","0","0","0","0","0","0","0","0","0","11,000"
"6238","勝麗","190,000","149,000","41,000","0","0","0","190,000","149,000","41,000","0","9,000","-9,000","2,000","10,000","-8,000","1,000","12,000","-11,000","3,000","22,000","-19,000","13,000"
"6240","松崗","22,000","8,000","14,000","0","0","0","22,000","8,000","14,000","0","0","0","0","0","0","0","0","0","0","0","0","14,000"
"6242","立康","5,000","7,000","-2,000","0","0","0","5,000","7,000","-2,000","0","0","0","0","0","0","0","0","0","0","0","0","-2,000"
"6244","茂迪","488,000","332,000","156,000","0","0","0","488,000","332,000","156,000","0","0","0","4,000","14,000","-10,000","0","0","0","4,000","14,000","-10,000","146,000"
"6245","立端","14,000","48,000","-34,000","0","0","0","14,000","48,000","-34,000","0","0","0","0","0","0","0","10,000","-10,000","0","10,000","-10,000","-44,000"
"6246","臺龍","0","0","0","0","0","0","0","0","0","0","0","0","2,000","1,000","1,000","0","0","0","2,000","1,000","1,000","1,000"
"6247","淇譽電","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000","-3,000","0","0","0","0","3,000","-3,000","-3,000"
"6261","久元","100,000","48,000","52,000","0","0","0","100,000","48,000","52,000","0","0","0","0","0","0","3,000","19,000","-16,000","3,000","19,000","-16,000","36,000"
"6263","普萊德","0","1,000","-1,000","0","0","0","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","0","0","-1,000"
"6265","方土昶","790,000","782,000","8,000","0","0","0","790,000","782,000","8,000","0","0","0","0","0","0","0","0","0","0","0","0","8,000"
"6266","泰詠","53,000","0","53,000","0","0","0","53,000","0","53,000","0","0","0","0","0","0","0","0","0","0","0","0","53,000"
"6270","倍微","0","79,000","-79,000","0","0","0","0","79,000","-79,000","0","0","0","0","0","0","0","0","0","0","0","0","-79,000"
"6274","台燿","343,000","588,000","-245,000","0","0","0","343,000","588,000","-245,000","0","0","0","130,000","19,000","111,000","19,000","13,000","6,000","149,000","32,000","117,000","-128,000"
"6275","元山","5,000","0","5,000","0","0","0","5,000","0","5,000","0","0","0","0","0","0","0","0","0","0","0","0","5,000"
"6276","安鈦克","0","0","0","0","0","0","0","0","0","0","0","0","2,000","5,000","-3,000","0","0","0","2,000","5,000","-3,000","-3,000"
"6279","胡連","38,000","65,000","-27,000","0","0","0","38,000","65,000","-27,000","0","0","0","2,000","0","2,000","0","9,000","-9,000","2,000","9,000","-7,000","-34,000"
"6284","佳邦","39,000","173,000","-134,000","0","0","0","39,000","173,000","-134,000","0","0","0","7,000","11,000","-4,000","0","0","0","7,000","11,000","-4,000","-138,000"
"6290","良維","831,000","390,000","441,000","0","0","0","831,000","390,000","441,000","0","0","0","0","1,000","-1,000","15,000","25,000","-10,000","15,000","26,000","-11,000","430,000"
"6298","崴強","86,000","12,000","74,000","0","0","0","86,000","12,000","74,000","0","0","0","0","20,000","-20,000","12,000","13,000","-1,000","12,000","33,000","-21,000","53,000"
"6404","通訊-KY","0","0","0","0","0","0","0","0","0","0","0","0","3,000","0","3,000","0","0","0","3,000","0","3,000","3,000"
"6411","晶焱","10,000","24,520","-14,520","0","0","0","10,000","24,520","-14,520","0","15,000","-15,000","58,000","50,000","8,000","22,000","15,000","7,000","80,000","65,000","15,000","-14,520"
"6426","統新","17,000","0","17,000","0","0","0","17,000","0","17,000","0","0","0","0","1,000","-1,000","0","6,000","-6,000","0","7,000","-7,000","10,000"
"6435","大中","0","19,000","-19,000","0","0","0","0","19,000","-19,000","0","0","0","0","0","0","1,000","35,000","-34,000","1,000","35,000","-34,000","-53,000"
"6438","迅得","1,000","59,000","-58,000","0","0","0","1,000","59,000","-58,000","0","0","0","0","0","0","9,000","7,000","2,000","9,000","7,000","2,000","-56,000"
"6446","藥華藥","29,000","35,000","-6,000","0","0","0","29,000","35,000","-6,000","0","0","0","28,000","0","28,000","0","0","0","28,000","0","28,000","22,000"
"6461","益得","17,000","31,000","-14,000","0","0","0","17,000","31,000","-14,000","0","0","0","0","0","0","0","0","0","0","0","0","-14,000"
"6462","神盾","367,000","67,000","300,000","0","0","0","367,000","67,000","300,000","0","0","0","0","0","0","34,000","36,000","-2,000","34,000","36,000","-2,000","298,000"
"6472","保瑞","11,000","11,000","0","0","0","0","11,000","11,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6485","點序","0","64,000","-64,000","0","0","0","0","64,000","-64,000","0","0","0","0","52,000","-52,000","0","0","0","0","52,000","-52,000","-116,000"
"6486","互動","10,000","5,000","5,000","0","0","0","10,000","5,000","5,000","0","0","0","0","0","0","0","0","0","0","0","0","5,000"
"6488","環球晶","658,820","1,107,320","-448,500","0","0","0","658,820","1,107,320","-448,500","52,000","0","52,000","31,000","81,000","-50,000","38,000","34,000","4,000","69,000","115,000","-46,000","-442,500"
"6496","科懋","14,000","13,000","1,000","0","0","0","14,000","13,000","1,000","0","0","0","0","0","0","0","0","0","0","0","0","1,000"
"6497","亞獅康-KY","7,000","132,000","-125,000","0","0","0","7,000","132,000","-125,000","0","0","0","0","0","0","0","0","0","0","0","0","-125,000"
"6499","益安","14,000","2,000","12,000","0","0","0","14,000","2,000","12,000","0","0","0","0","0","0","0","0","0","0","0","0","12,000"
"6509","聚和","73,000","0","73,000","0","0","0","73,000","0","73,000","0","0","0","0","0","0","0","5,000","-5,000","0","5,000","-5,000","68,000"
"6510","精測","33,000","68,000","-35,000","0","0","0","33,000","68,000","-35,000","0","0","0","5,000","0","5,000","1,000","5,000","-4,000","6,000","5,000","1,000","-34,000"
"6514","芮特-KY","0","2,000","-2,000","0","0","0","0","2,000","-2,000","0","0","0","0","0","0","0","0","0","0","0","0","-2,000"
"6523","達爾膚","0","4,000","-4,000","0","0","0","0","4,000","-4,000","0","0","0","16,000","0","16,000","5,000","0","5,000","21,000","0","21,000","17,000"
"6532","瑞耘","15,000","9,000","6,000","0","0","0","15,000","9,000","6,000","0","0","0","0","0","0","0","0","0","0","0","0","6,000"
"6535","順藥","8,000","1,000","7,000","0","0","0","8,000","1,000","7,000","0","0","0","0","0","0","0","0","0","0","0","0","7,000"
"6547","高端疫苗","72,000","14,000","58,000","0","0","0","72,000","14,000","58,000","0","0","0","0","0","0","0","0","0","0","0","0","58,000"
"6548","長華科","3,000","0","3,000","0","0","0","3,000","0","3,000","10,000","0","10,000","10,000","11,000","-1,000","0","7,000","-7,000","10,000","18,000","-8,000","5,000"
"6554","中美冠科-KY","4,000","0","4,000","0","0","0","4,000","0","4,000","0","0","0","5,000","0","5,000","0","0","0","5,000","0","5,000","9,000"
"6560","欣普羅","2,000","0","2,000","0","0","0","2,000","0","2,000","0","0","0","0","0","0","0","0","0","0","0","0","2,000"
"6568","宏觀","8,000","1,000","7,000","0","0","0","8,000","1,000","7,000","0","18,000","-18,000","2,000","8,000","-6,000","0","0","0","2,000","8,000","-6,000","-17,000"
"6569","醫揚","0","1,000","-1,000","0","0","0","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","0","0","-1,000"
"6574","霈方","7,000","0","7,000","0","0","0","7,000","0","7,000","0","0","0","0","0","0","0","0","0","0","0","0","7,000"
"6577","勁豐","3,000","0","3,000","0","0","0","3,000","0","3,000","0","0","0","5,000","0","5,000","0","0","0","5,000","0","5,000","8,000"
"6596","寬宏藝術","0","0","0","0","0","0","0","0","0","0","0","0","8,000","0","8,000","0","0","0","8,000","0","8,000","8,000"
"6603","富強鑫","123,000","8,000","115,000","0","0","0","123,000","8,000","115,000","0","0","0","0","0","0","0","0","0","0","0","0","115,000"
"6609","瀧澤科","2,000","9,000","-7,000","0","0","0","2,000","9,000","-7,000","0","0","0","0","0","0","0","0","0","0","0","0","-7,000"
"6613","朋億","13,000","13,000","0","0","0","0","13,000","13,000","0","0","0","0","10,000","2,000","8,000","30,000","6,000","24,000","40,000","8,000","32,000","32,000"
"6615","慧智","0","1,000","-1,000","0","0","0","0","1,000","-1,000","0","0","0","0","10,000","-10,000","0","0","0","0","10,000","-10,000","-11,000"
"8027","鈦昇","1,000","62,106","-61,106","0","0","0","1,000","62,106","-61,106","0","0","0","0","69,000","-69,000","0","0","0","0","69,000","-69,000","-130,106"
"8032","光菱","0","0","0","0","0","0","0","0","0","0","0","0","0","4,000","-4,000","0","0","0","0","4,000","-4,000","-4,000"
"8034","榮群","31,000","0","31,000","0","0","0","31,000","0","31,000","0","0","0","12,000","6,000","6,000","0","0","0","12,000","6,000","6,000","37,000"
"8038","長園科","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","-2,000","0","0","0","0","2,000","-2,000","-2,000"
"8040","九暘","4,000","0","4,000","0","0","0","4,000","0","4,000","0","0","0","0","19,000","-19,000","0","0","0","0","19,000","-19,000","-15,000"
"8042","金山電","13,000","74,000","-61,000","0","0","0","13,000","74,000","-61,000","0","0","0","0","0","0","1,000","44,000","-43,000","1,000","44,000","-43,000","-104,000"
"8043","蜜望實","14,000","124,000","-110,000","0","0","0","14,000","124,000","-110,000","0","0","0","0","0","0","0","0","0","0","0","0","-110,000"
"8044","網家","71,325","48,000","23,325","0","0","0","71,325","48,000","23,325","0","0","0","0","0","0","12,000","10,000","2,000","12,000","10,000","2,000","25,325"
"8047","星雲","0","0","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0","0","0","2,000","2,000","0","0"
"8048","德勝","0","0","0","0","0","0","0","0","0","0","0","0","1,000","0","1,000","0","0","0","1,000","0","1,000","1,000"
"8049","晶采","1,000","40,000","-39,000","0","0","0","1,000","40,000","-39,000","0","0","0","0","0","0","0","0","0","0","0","0","-39,000"
"8050","廣積","0","9,000","-9,000","0","0","0","0","9,000","-9,000","0","0","0","0","0","0","0","0","0","0","0","0","-9,000"
"8054","安國","9,000","0","9,000","0","0","0","9,000","0","9,000","0","0","0","0","0","0","0","0","0","0","0","0","9,000"
"8059","凱碩","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","-2,000","0","0","0","0","2,000","-2,000","-2,000"
"8064","東捷","53,000","2,000","51,000","0","0","0","53,000","2,000","51,000","0","0","0","0","0","0","0","3,000","-3,000","0","3,000","-3,000","48,000"
"8066","來思達","1,000","13,000","-12,000","0","0","0","1,000","13,000","-12,000","0","0","0","0","0","0","0","0","0","0","0","0","-12,000"
"8068","全達","0","0","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0","0","0","2,000","2,000","0","0"
"8069","元太","2,343,000","4,086,074","-1,743,074","0","0","0","2,343,000","4,086,074","-1,743,074","150,000","0","150,000","153,000","139,000","14,000","360,000","11,000","349,000","513,000","150,000","363,000","-1,230,074"
"8071","能率網通","0","3,000","-3,000","0","0","0","0","3,000","-3,000","0","0","0","0","0","0","0","0","0","0","0","0","-3,000"
"8074","鉅橡","12,000","1,000","11,000","0","0","0","12,000","1,000","11,000","0","0","0","0","0","0","0","0","0","0","0","0","11,000"
"8076","伍豐","7,000","171,000","-164,000","0","0","0","7,000","171,000","-164,000","0","0","0","0","0","0","64,000","33,000","31,000","64,000","33,000","31,000","-133,000"
"8080","奧斯特","2,000","16,000","-14,000","0","0","0","2,000","16,000","-14,000","0","0","0","8,000","1,000","7,000","0","0","0","8,000","1,000","7,000","-7,000"
"8083","瑞穎","0","9,000","-9,000","0","0","0","0","9,000","-9,000","0","0","0","0","0","0","0","0","0","0","0","0","-9,000"
"8086","宏捷科","156,000","274,000","-118,000","0","0","0","156,000","274,000","-118,000","50,000","106,000","-56,000","38,000","0","38,000","0","0","0","38,000","0","38,000","-136,000"
"8091","翔名","0","9,000","-9,000","0","0","0","0","9,000","-9,000","0","47,400","-47,400","0","0","0","14,000","5,000","9,000","14,000","5,000","9,000","-47,400"
"8092","建暐","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","-2,000","0","0","0","0","2,000","-2,000","-2,000"
"8093","保銳","11,000","299,000","-288,000","0","0","0","11,000","299,000","-288,000","0","0","0","18,000","14,000","4,000","0","0","0","18,000","14,000","4,000","-284,000"
"8096","擎亞","1,000","6,000","-5,000","0","0","0","1,000","6,000","-5,000","0","0","0","0","0","0","0","0","0","0","0","0","-5,000"
"8099","大世科","0","0","0","0","0","0","0","0","0","0","0","0","2,000","0","2,000","0","0","0","2,000","0","2,000","2,000"
"8107","大億金茂","0","62,000","-62,000","0","0","0","0","62,000","-62,000","0","0","0","10,000","0","10,000","0","13,000","-13,000","10,000","13,000","-3,000","-65,000"
"8109","博大","1,000","0","1,000","0","0","0","1,000","0","1,000","0","0","0","0","0","0","0","0","0","0","0","0","1,000"
"8111","立��","263,000","0","263,000","0","0","0","263,000","0","263,000","0","0","0","20,000","3,000","17,000","0","0","0","20,000","3,000","17,000","280,000"
"8121","越峰","0","11,000","-11,000","0","0","0","0","11,000","-11,000","0","0","0","0","0","0","0","0","0","0","0","0","-11,000"
"8147","正淩","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000","-3,000","0","0","0","0","3,000","-3,000","-3,000"
"8155","博智","254,000","104,000","150,000","0","0","0","254,000","104,000","150,000","44,000","174,000","-130,000","157,000","0","157,000","112,000","62,000","50,000","269,000","62,000","207,000","227,000"
"8171","天宇","2,000","1,000","1,000","0","0","0","2,000","1,000","1,000","0","0","0","0","0","0","0","0","0","0","0","0","1,000"
"8176","智捷","3,000","5,000","-2,000","0","0","0","3,000","5,000","-2,000","0","0","0","0","5,000","-5,000","0","0","0","0","5,000","-5,000","-7,000"
"8182","加高","0","6,000","-6,000","0","0","0","0","6,000","-6,000","0","0","0","0","0","0","0","0","0","0","0","0","-6,000"
"8183","精星","3,000","23,000","-20,000","0","0","0","3,000","23,000","-20,000","0","0","0","0","0","0","0","0","0","0","0","0","-20,000"
"8234","新漢","0","4,000","-4,000","0","0","0","0","4,000","-4,000","0","0","0","0","0","0","0","0","0","0","0","0","-4,000"
"8240","華宏","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0","0","0","1,000","1,000","0","0"
"8255","朋程","63,000","58,000","5,000","0","0","0","63,000","58,000","5,000","0","0","0","0","0","0","0","10,000","-10,000","0","10,000","-10,000","-5,000"
"8277","商丞","0","0","0","0","0","0","0","0","0","0","0","0","0","18,000","-18,000","0","0","0","0","18,000","-18,000","-18,000"
"8279","生展","6,000","9,000","-3,000","0","0","0","6,000","9,000","-3,000","0","0","0","0","0","0","1,000","0","1,000","1,000","0","1,000","-2,000"
"8287","英格爾","48,000","0","48,000","0","0","0","48,000","0","48,000","0","0","0","0","0","0","0","0","0","0","0","0","48,000"
"8289","泰藝","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000","-3,000","0","0","0","0","3,000","-3,000","-3,000"
"8299","群聯","91,775","378,000","-286,225","0","0","0","91,775","378,000","-286,225","0","0","0","0","4,000","-4,000","4,000","9,000","-5,000","4,000","13,000","-9,000","-295,225"
"8349","�矬�","6,000","41,000","-35,000","0","0","0","6,000","41,000","-35,000","0","0","0","0","10,000","-10,000","4,000","14,000","-10,000","4,000","24,000","-20,000","-55,000"
"8358","金居","87,000","523,000","-436,000","0","0","0","87,000","523,000","-436,000","0","0","0","0","0","0","71,000","48,000","23,000","71,000","48,000","23,000","-413,000"
"8383","千附","28,000","13,000","15,000","0","0","0","28,000","13,000","15,000","0","0","0","0","0","0","0","1,000","-1,000","0","1,000","-1,000","14,000"
"8390","金益鼎","3,000","0","3,000","0","0","0","3,000","0","3,000","0","0","0","0","0","0","0","0","0","0","0","0","3,000"
"8401","白紗科","12,000","10,000","2,000","0","0","0","12,000","10,000","2,000","0","0","0","0","0","0","0","0","0","0","0","0","2,000"
"8403","盛弘","12,000","6,000","6,000","0","0","0","12,000","6,000","6,000","0","0","0","0","9,000","-9,000","75,000","2,000","73,000","75,000","11,000","64,000","70,000"
"8406","金可-KY","40,000","173,000","-133,000","0","0","0","40,000","173,000","-133,000","123,000","0","123,000","33,000","18,000","15,000","417,000","12,000","405,000","450,000","30,000","420,000","410,000"
"8409","商之器","0","0","0","0","0","0","0","0","0","0","0","0","1,000","0","1,000","0","0","0","1,000","0","1,000","1,000"
"8415","大國鋼","8,000","10,000","-2,000","0","0","0","8,000","10,000","-2,000","0","0","0","0","0","0","0","0","0","0","0","0","-2,000"
"8416","實威","14,000","0","14,000","0","0","0","14,000","0","14,000","0","0","0","0","0","0","4,000","0","4,000","4,000","0","4,000","18,000"
"8418","捷必勝-KY","50,000","0","50,000","0","0","0","50,000","0","50,000","0","0","0","0","0","0","0","0","0","0","0","0","50,000"
"8424","惠普","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","-1,000","0","0","0","0","1,000","-1,000","-1,000"
"8431","匯鑽科","93,000","11,000","82,000","0","0","0","93,000","11,000","82,000","0","0","0","0","38,000","-38,000","0","0","0","0","38,000","-38,000","44,000"
"8432","東生華","13,000","4,000","9,000","0","0","0","13,000","4,000","9,000","0","0","0","3,000","89,000","-86,000","0","0","0","3,000","89,000","-86,000","-77,000"
"8433","弘帆","6,000","0","6,000","0","0","0","6,000","0","6,000","0","0","0","1,000","1,000","0","0","0","0","1,000","1,000","0","6,000"
"8436","大江","309,000","88,000","221,000","0","0","0","309,000","88,000","221,000","0","55,000","-55,000","0","3,000","-3,000","20,000","1,000","19,000","20,000","4,000","16,000","182,000"
"8437","大地-KY","151,000","158,000","-7,000","0","0","0","151,000","158,000","-7,000","45,000","0","45,000","0","9,000","-9,000","0","0","0","0","9,000","-9,000","29,000"
"8440","綠電","1,000","0","1,000","0","0","0","1,000","0","1,000","0","0","0","0","0","0","0","0","0","0","0","0","1,000"
"8444","綠河-KY","1,000","0","1,000","0","0","0","1,000","0","1,000","0","23,000","-23,000","0","0","0","0","0","0","0","0","0","-22,000"
"8446","華研","4,000","18,000","-14,000","0","0","0","4,000","18,000","-14,000","0","0","0","2,000","0","2,000","0","2,000","-2,000","2,000","2,000","0","-14,000"
"8450","霹靂","2,000","0","2,000","0","0","0","2,000","0","2,000","0","0","0","0","2,000","-2,000","0","0","0","0","2,000","-2,000","0"
"8462","柏文","2,000","1,000","1,000","0","0","0","2,000","1,000","1,000","0","0","0","1,000","0","1,000","0","0","0","1,000","0","1,000","2,000"
"8489","三貝德","75,000","18,000","57,000","0","0","0","75,000","18,000","57,000","10,000","0","10,000","9,000","0","9,000","142,000","75,000","67,000","151,000","75,000","76,000","143,000"
"8905","裕國","0","29,000","-29,000","0","0","0","0","29,000","-29,000","0","0","0","0","0","0","0","0","0","0","0","0","-29,000"
"8913","全銓","1,000","1,000","0","0","0","0","1,000","1,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8916","光隆","0","2,000","-2,000","0","0","0","0","2,000","-2,000","0","0","0","0","6,000","-6,000","0","0","0","0","6,000","-6,000","-8,000"
"8921","沈氏","45,000","0","45,000","0","0","0","45,000","0","45,000","0","0","0","2,000","2,000","0","0","0","0","2,000","2,000","0","45,000"
"8924","大田","76,000","61,000","15,000","0","0","0","76,000","61,000","15,000","0","0","0","3,000","0","3,000","52,000","10,000","42,000","55,000","10,000","45,000","60,000"
"8927","北基","0","0","0","0","0","0","0","0","0","0","0","0","2,000","0","2,000","0","0","0","2,000","0","2,000","2,000"
"8929","富堡","0","2,000","-2,000","0","0","0","0","2,000","-2,000","0","0","0","0","0","0","0","0","0","0","0","0","-2,000"
"8930","青鋼","12,000","6,000","6,000","0","0","0","12,000","6,000","6,000","0","0","0","0","0","0","0","0","0","0","0","0","6,000"
"8932","宏大","0","0","0","0","0","0","0","0","0","0","0","0","3,000","9,000","-6,000","0","0","0","3,000","9,000","-6,000","-6,000"
"8933","愛地雅","42,000","0","42,000","0","0","0","42,000","0","42,000","0","0","0","0","0","0","0","0","0","0","0","0","42,000"
"8935","邦泰","0","0","0","0","0","0","0","0","0","0","0","0","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000","-1,000"
"8936","國統","194,000","3,000","191,000","0","0","0","194,000","3,000","191,000","0","0","0","0","0","0","0","0","0","0","0","0","191,000"
"8938","明安","29,000","48,000","-19,000","0","0","0","29,000","48,000","-19,000","0","0","0","0","0","0","19,000","5,000","14,000","19,000","5,000","14,000","-5,000"
"8941","關中","0","0","0","0","0","0","0","0","0","0","0","0","2,000","0","2,000","0","0","0","2,000","0","2,000","2,000"
"8942","森鉅","138,000","55,000","83,000","0","0","0","138,000","55,000","83,000","303,000","0","303,000","196,000","0","196,000","0","0","0","196,000","0","196,000","582,000"
"9951","皇田","0","2,000","-2,000","0","0","0","0","2,000","-2,000","0","0","0","0","0","0","0","0","0","0","0","0","-2,000"
"9960","邁達康","0","0","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0","0","0","3,000","3,000","0","0"